FlightDate,UniqueCarrier,Carrier,Origin,OriginCityName,OriginState,Dest,DestCityName,DestState,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,ArrTime,ArrDelay,ArrDelayMinutes,ArrivalDelayGroups,Cancelled,ActualElapsedTime,AirTime,Distance
1/29/2014,AA,AA,MIA,"Miami, FL",FL,LGA,"New York, NY",NY,1304,109,109,1,7,1547,97,97,6,0,163,137,1096
1/30/2014,AA,AA,MIA,"Miami, FL",FL,LGA,"New York, NY",NY,1117,2,2,0,0,1351,-19,0,-2,0,154,131,1096
1/31/2014,AA,AA,MIA,"Miami, FL",FL,LGA,"New York, NY",NY,1113,-2,0,0,-1,1355,-15,0,-1,0,162,140,1096
1/1/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,2244,-1,0,0,-1,639,4,4,0,0,295,267,2342
1/2/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,2236,-9,0,0,-1,632,-3,0,-1,0,296,271,2342
1/3/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,2242,-3,0,0,-1,623,-12,0,-1,0,281,259,2342
1/4/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,2259,14,14,0,0,635,0,0,0,0,276,247,2342
1/5/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,2255,10,10,0,0,635,0,0,0,0,280,259,2342
1/6/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,2244,-1,0,0,-1,637,2,2,0,0,293,272,2342
1/7/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,2246,1,1,0,0,622,-13,0,-1,0,276,249,2342
1/8/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,2337,52,52,1,3,709,34,34,2,0,272,255,2342
1/9/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,2240,-5,0,0,-1,627,-8,0,-1,0,287,264,2342
1/10/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,2239,-6,0,0,-1,634,-1,0,-1,0,295,263,2342
1/11/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,2244,-1,0,0,-1,627,-8,0,-1,0,283,266,2342
1/12/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,2324,39,39,1,2,717,42,42,2,0,293,258,2342
1/13/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,2248,3,3,0,0,629,-6,0,-1,0,281,262,2342
1/14/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,2236,-9,0,0,-1,625,-10,0,-1,0,289,268,2342
1/15/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,2251,6,6,0,0,647,12,12,0,0,296,278,2342
1/16/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,2245,0,0,0,0,639,4,4,0,0,294,266,2342
1/17/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,2241,-4,0,0,-1,649,14,14,0,0,308,266,2342
1/18/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,2238,-7,0,0,-1,615,-20,0,-2,0,277,258,2342
1/19/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,2246,1,1,0,0,621,-14,0,-1,0,275,254,2342
1/20/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,2243,-2,0,0,-1,603,-32,0,-2,0,260,237,2342
1/21/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,2244,-1,0,0,-1,638,3,3,0,0,294,260,2342
1/22/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,2240,-5,0,0,-1,622,-13,0,-1,0,282,260,2342
1/23/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,2244,-1,0,0,-1,622,-13,0,-1,0,278,249,2342
1/24/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,2241,-4,0,0,-1,618,-17,0,-2,0,277,252,2342
1/25/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,2246,1,1,0,0,630,-5,0,-1,0,284,263,2342
1/26/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,2245,0,0,0,0,622,-13,0,-1,0,277,257,2342
1/27/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,2239,-6,0,0,-1,616,-19,0,-2,0,277,258,2342
1/28/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,2240,-5,0,0,-1,615,-20,0,-2,0,275,253,2342
1/29/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,2242,-3,0,0,-1,654,19,19,1,0,312,266,2342
1/30/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,2255,10,10,0,0,639,4,4,0,0,284,253,2342
1/31/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,2242,-3,0,0,-1,617,-18,0,-2,0,275,252,2342
1/1/2014,AA,AA,TUL,"Tulsa, OK",OK,DFW,"Dallas/Fort Worth, TX",TX,555,-5,0,0,-1,700,-10,0,-1,0,65,43,237
1/2/2014,AA,AA,TUL,"Tulsa, OK",OK,DFW,"Dallas/Fort Worth, TX",TX,555,-5,0,0,-1,714,4,4,0,0,79,43,237
1/3/2014,AA,AA,TUL,"Tulsa, OK",OK,DFW,"Dallas/Fort Worth, TX",TX,556,-4,0,0,-1,656,-14,0,-1,0,60,40,237
1/4/2014,AA,AA,TUL,"Tulsa, OK",OK,DFW,"Dallas/Fort Worth, TX",TX,556,-4,0,0,-1,703,-7,0,-1,0,67,45,237
1/5/2014,AA,AA,TUL,"Tulsa, OK",OK,DFW,"Dallas/Fort Worth, TX",TX,558,-2,0,0,-1,803,53,53,3,0,125,53,237
1/6/2014,AA,AA,TUL,"Tulsa, OK",OK,DFW,"Dallas/Fort Worth, TX",TX,600,0,0,0,0,700,-10,0,-1,0,60,44,237
1/7/2014,AA,AA,TUL,"Tulsa, OK",OK,DFW,"Dallas/Fort Worth, TX",TX,553,-7,0,0,-1,702,-8,0,-1,0,69,42,237
1/8/2014,AA,AA,TUL,"Tulsa, OK",OK,DFW,"Dallas/Fort Worth, TX",TX,554,-6,0,0,-1,656,-14,0,-1,0,62,44,237
1/9/2014,AA,AA,TUL,"Tulsa, OK",OK,DFW,"Dallas/Fort Worth, TX",TX,546,-14,0,0,-1,710,0,0,0,0,84,48,237
1/10/2014,AA,AA,TUL,"Tulsa, OK",OK,DFW,"Dallas/Fort Worth, TX",TX,554,-6,0,0,-1,654,-16,0,-2,0,60,42,237
1/11/2014,AA,AA,TUL,"Tulsa, OK",OK,DFW,"Dallas/Fort Worth, TX",TX,552,-8,0,0,-1,704,-6,0,-1,0,72,45,237
1/12/2014,AA,AA,TUL,"Tulsa, OK",OK,DFW,"Dallas/Fort Worth, TX",TX,546,-14,0,0,-1,652,-18,0,-2,0,66,42,237
1/13/2014,AA,AA,TUL,"Tulsa, OK",OK,DFW,"Dallas/Fort Worth, TX",TX,554,-6,0,0,-1,702,-8,0,-1,0,68,53,237
1/14/2014,AA,AA,TUL,"Tulsa, OK",OK,DFW,"Dallas/Fort Worth, TX",TX,552,-8,0,0,-1,652,-18,0,-2,0,60,40,237
1/15/2014,AA,AA,TUL,"Tulsa, OK",OK,DFW,"Dallas/Fort Worth, TX",TX,552,-8,0,0,-1,655,-15,0,-1,0,63,40,237
1/16/2014,AA,AA,TUL,"Tulsa, OK",OK,DFW,"Dallas/Fort Worth, TX",TX,552,-8,0,0,-1,651,-19,0,-2,0,59,40,237
1/17/2014,AA,AA,TUL,"Tulsa, OK",OK,DFW,"Dallas/Fort Worth, TX",TX,555,-5,0,0,-1,656,-14,0,-1,0,61,44,237
1/18/2014,AA,AA,TUL,"Tulsa, OK",OK,DFW,"Dallas/Fort Worth, TX",TX,557,-3,0,0,-1,651,-19,0,-2,0,54,40,237
1/19/2014,AA,AA,TUL,"Tulsa, OK",OK,DFW,"Dallas/Fort Worth, TX",TX,555,-5,0,0,-1,652,-18,0,-2,0,57,45,237
1/20/2014,AA,AA,TUL,"Tulsa, OK",OK,DFW,"Dallas/Fort Worth, TX",TX,557,-3,0,0,-1,656,-14,0,-1,0,59,43,237
1/21/2014,AA,AA,TUL,"Tulsa, OK",OK,DFW,"Dallas/Fort Worth, TX",TX,600,0,0,0,0,705,-5,0,-1,0,65,45,237
1/22/2014,AA,AA,TUL,"Tulsa, OK",OK,DFW,"Dallas/Fort Worth, TX",TX,551,-9,0,0,-1,650,-20,0,-2,0,59,39,237
1/23/2014,AA,AA,TUL,"Tulsa, OK",OK,DFW,"Dallas/Fort Worth, TX",TX,557,-3,0,0,-1,707,-3,0,-1,0,70,49,237
1/24/2014,AA,AA,TUL,"Tulsa, OK",OK,DFW,"Dallas/Fort Worth, TX",TX,558,-2,0,0,-1,750,40,40,2,0,112,43,237
1/25/2014,AA,AA,TUL,"Tulsa, OK",OK,DFW,"Dallas/Fort Worth, TX",TX,554,-6,0,0,-1,653,-17,0,-2,0,59,38,237
1/26/2014,AA,AA,TUL,"Tulsa, OK",OK,DFW,"Dallas/Fort Worth, TX",TX,550,-10,0,0,-1,648,-22,0,-2,0,58,41,237
1/27/2014,AA,AA,TUL,"Tulsa, OK",OK,DFW,"Dallas/Fort Worth, TX",TX,551,-9,0,0,-1,710,0,0,0,0,79,50,237
1/28/2014,AA,AA,TUL,"Tulsa, OK",OK,DFW,"Dallas/Fort Worth, TX",TX,552,-8,0,0,-1,659,-11,0,-1,0,67,46,237
1/29/2014,AA,AA,TUL,"Tulsa, OK",OK,DFW,"Dallas/Fort Worth, TX",TX,549,-11,0,0,-1,705,-5,0,-1,0,76,46,237
1/30/2014,AA,AA,TUL,"Tulsa, OK",OK,DFW,"Dallas/Fort Worth, TX",TX,551,-9,0,0,-1,653,-17,0,-2,0,62,42,237
1/31/2014,AA,AA,TUL,"Tulsa, OK",OK,DFW,"Dallas/Fort Worth, TX",TX,555,-5,0,0,-1,700,-10,0,-1,0,65,47,237
1/1/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SJU,"San Juan, PR",PR,1238,13,13,0,0,1925,25,25,1,0,287,259,2165
1/2/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SJU,"San Juan, PR",PR,1550,205,205,1,12,2224,204,204,12,0,274,250,2165
1/3/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SJU,"San Juan, PR",PR,1252,27,27,1,1,1917,17,17,1,0,265,247,2165
1/4/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SJU,"San Juan, PR",PR,1225,0,0,0,0,1850,-10,0,-1,0,265,249,2165
1/5/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SJU,"San Juan, PR",PR,1259,34,34,1,2,1914,14,14,0,0,255,235,2165
1/6/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SJU,"San Juan, PR",PR,1259,34,34,1,2,1926,26,26,1,0,267,243,2165
1/7/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SJU,"San Juan, PR",PR,1313,48,48,1,3,1941,41,41,2,0,268,245,2165
1/8/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SJU,"San Juan, PR",PR,1302,22,22,1,1,1944,29,29,1,0,282,243,2165
1/9/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SJU,"San Juan, PR",PR,1818,338,338,1,12,36,321,321,12,0,258,241,2165
1/10/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SJU,"San Juan, PR",PR,1243,3,3,0,0,1912,-3,0,-1,0,269,247,2165
1/11/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SJU,"San Juan, PR",PR,1242,2,2,0,0,1909,-6,0,-1,0,267,242,2165
1/12/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SJU,"San Juan, PR",PR,1237,-3,0,0,-1,1856,-19,0,-2,0,259,239,2165
1/13/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SJU,"San Juan, PR",PR,1250,10,10,0,0,1915,0,0,0,0,265,241,2165
1/14/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SJU,"San Juan, PR",PR,1239,-1,0,0,-1,1913,-2,0,-1,0,274,245,2165
1/15/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SJU,"San Juan, PR",PR,1241,1,1,0,0,1906,-9,0,-1,0,265,245,2165
1/16/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SJU,"San Juan, PR",PR,1234,-6,0,0,-1,1858,-17,0,-2,0,264,241,2165
1/17/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SJU,"San Juan, PR",PR,1234,-6,0,0,-1,1859,-16,0,-2,0,265,241,2165
1/18/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SJU,"San Juan, PR",PR,1233,-7,0,0,-1,1852,-23,0,-2,0,259,242,2165
1/19/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SJU,"San Juan, PR",PR,1230,-10,0,0,-1,1856,-19,0,-2,0,266,244,2165
1/20/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SJU,"San Juan, PR",PR,1237,-3,0,0,-1,1857,-18,0,-2,0,260,235,2165
1/21/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SJU,"San Juan, PR",PR,1232,-8,0,0,-1,1846,-29,0,-2,0,254,233,2165
1/22/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SJU,"San Juan, PR",PR,1248,8,8,0,0,1901,-14,0,-1,0,253,234,2165
1/23/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SJU,"San Juan, PR",PR,1241,1,1,0,0,1906,-9,0,-1,0,265,239,2165
1/24/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SJU,"San Juan, PR",PR,1236,-4,0,0,-1,1846,-29,0,-2,0,250,232,2165
1/25/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SJU,"San Juan, PR",PR,1251,11,11,0,0,1905,-10,0,-1,0,254,231,2165
1/26/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SJU,"San Juan, PR",PR,1253,13,13,0,0,1930,15,15,1,0,277,246,2165
1/27/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SJU,"San Juan, PR",PR,1327,47,47,1,3,1945,30,30,2,0,258,230,2165
1/28/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SJU,"San Juan, PR",PR,1242,2,2,0,0,1856,-19,0,-2,0,254,236,2165
1/29/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SJU,"San Juan, PR",PR,1236,-4,0,0,-1,1855,-20,0,-2,0,259,240,2165
1/30/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SJU,"San Juan, PR",PR,1242,2,2,0,0,1906,-9,0,-1,0,264,241,2165
1/31/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SJU,"San Juan, PR",PR,1252,12,12,0,0,1916,1,1,0,0,264,243,2165
1/1/2014,AA,AA,MSY,"New Orleans, LA",LA,DFW,"Dallas/Fort Worth, TX",TX,824,-1,0,0,-1,955,-15,0,-1,0,91,72,447
1/2/2014,AA,AA,MSY,"New Orleans, LA",LA,DFW,"Dallas/Fort Worth, TX",TX,825,0,0,0,0,955,-15,0,-1,0,90,72,447
1/3/2014,AA,AA,MSY,"New Orleans, LA",LA,DFW,"Dallas/Fort Worth, TX",TX,823,-2,0,0,-1,949,-21,0,-2,0,86,73,447
1/4/2014,AA,AA,MSY,"New Orleans, LA",LA,DFW,"Dallas/Fort Worth, TX",TX,822,-3,0,0,-1,1012,2,2,0,0,110,76,447
1/5/2014,AA,AA,MSY,"New Orleans, LA",LA,DFW,"Dallas/Fort Worth, TX",TX,819,-6,0,0,-1,953,-17,0,-2,0,94,70,447
1/6/2014,AA,AA,MSY,"New Orleans, LA",LA,DFW,"Dallas/Fort Worth, TX",TX,819,-6,0,0,-1,1005,-5,0,-1,0,106,80,447
1/7/2014,AA,AA,MSY,"New Orleans, LA",LA,DFW,"Dallas/Fort Worth, TX",TX,823,-2,0,0,-1,949,-21,0,-2,0,86,71,447
1/8/2014,AA,AA,MSY,"New Orleans, LA",LA,DFW,"Dallas/Fort Worth, TX",TX,818,-7,0,0,-1,944,-26,0,-2,0,86,74,447
1/9/2014,AA,AA,MSY,"New Orleans, LA",LA,DFW,"Dallas/Fort Worth, TX",TX,833,8,8,0,0,1005,-5,0,-1,0,92,75,447
1/10/2014,AA,AA,MSY,"New Orleans, LA",LA,DFW,"Dallas/Fort Worth, TX",TX,815,-10,0,0,-1,954,-16,0,-2,0,99,74,447
1/11/2014,AA,AA,MSY,"New Orleans, LA",LA,DFW,"Dallas/Fort Worth, TX",TX,819,-6,0,0,-1,1002,-8,0,-1,0,103,80,447
1/12/2014,AA,AA,MSY,"New Orleans, LA",LA,DFW,"Dallas/Fort Worth, TX",TX,816,-9,0,0,-1,950,-20,0,-2,0,94,72,447
1/13/2014,AA,AA,MSY,"New Orleans, LA",LA,DFW,"Dallas/Fort Worth, TX",TX,826,1,1,0,0,1000,-10,0,-1,0,94,70,447
1/14/2014,AA,AA,MSY,"New Orleans, LA",LA,DFW,"Dallas/Fort Worth, TX",TX,819,-6,0,0,-1,951,-19,0,-2,0,92,76,447
1/15/2014,AA,AA,MSY,"New Orleans, LA",LA,DFW,"Dallas/Fort Worth, TX",TX,819,-6,0,0,-1,956,-14,0,-1,0,97,74,447
1/16/2014,AA,AA,MSY,"New Orleans, LA",LA,DFW,"Dallas/Fort Worth, TX",TX,818,-7,0,0,-1,950,-20,0,-2,0,92,76,447
1/17/2014,AA,AA,MSY,"New Orleans, LA",LA,DFW,"Dallas/Fort Worth, TX",TX,824,-1,0,0,-1,954,-16,0,-2,0,90,78,447
1/18/2014,AA,AA,MSY,"New Orleans, LA",LA,DFW,"Dallas/Fort Worth, TX",TX,821,-4,0,0,-1,1003,-7,0,-1,0,102,73,447
1/19/2014,AA,AA,MSY,"New Orleans, LA",LA,DFW,"Dallas/Fort Worth, TX",TX,823,-2,0,0,-1,950,-20,0,-2,0,87,67,447
1/20/2014,AA,AA,MSY,"New Orleans, LA",LA,DFW,"Dallas/Fort Worth, TX",TX,1038,133,133,1,8,1205,115,115,7,0,87,73,447
1/21/2014,AA,AA,MSY,"New Orleans, LA",LA,DFW,"Dallas/Fort Worth, TX",TX,815,-10,0,0,-1,947,-23,0,-2,0,92,75,447
1/22/2014,AA,AA,MSY,"New Orleans, LA",LA,DFW,"Dallas/Fort Worth, TX",TX,851,26,26,1,1,1015,5,5,0,0,84,72,447
1/23/2014,AA,AA,MSY,"New Orleans, LA",LA,DFW,"Dallas/Fort Worth, TX",TX,823,-2,0,0,-1,958,-12,0,-1,0,95,74,447
1/24/2014,AA,AA,MSY,"New Orleans, LA",LA,DFW,"Dallas/Fort Worth, TX",TX,823,-2,0,0,-1,1015,5,5,0,0,112,76,447
1/25/2014,AA,AA,MSY,"New Orleans, LA",LA,DFW,"Dallas/Fort Worth, TX",TX,818,-7,0,0,-1,955,-15,0,-1,0,97,74,447
1/26/2014,AA,AA,MSY,"New Orleans, LA",LA,DFW,"Dallas/Fort Worth, TX",TX,822,-3,0,0,-1,957,-13,0,-1,0,95,75,447
1/27/2014,AA,AA,MSY,"New Orleans, LA",LA,DFW,"Dallas/Fort Worth, TX",TX,822,-3,0,0,-1,949,-21,0,-2,0,87,75,447
1/28/2014,AA,AA,MSY,"New Orleans, LA",LA,DFW,"Dallas/Fort Worth, TX",TX,,,,,,,,,,1,,,447
1/29/2014,AA,AA,MSY,"New Orleans, LA",LA,DFW,"Dallas/Fort Worth, TX",TX,,,,,,,,,,1,,,447
1/30/2014,AA,AA,MSY,"New Orleans, LA",LA,DFW,"Dallas/Fort Worth, TX",TX,822,-3,0,0,-1,953,-17,0,-2,0,91,75,447
1/31/2014,AA,AA,MSY,"New Orleans, LA",LA,DFW,"Dallas/Fort Worth, TX",TX,815,-10,0,0,-1,945,-25,0,-2,0,90,75,447
1/1/2014,AA,AA,DSM,"Des Moines, IA",IA,DFW,"Dallas/Fort Worth, TX",TX,622,12,12,0,0,914,39,39,2,0,172,98,624
1/2/2014,AA,AA,DSM,"Des Moines, IA",IA,DFW,"Dallas/Fort Worth, TX",TX,620,10,10,0,0,809,-26,0,-2,0,109,86,624
1/3/2014,AA,AA,DSM,"Des Moines, IA",IA,DFW,"Dallas/Fort Worth, TX",TX,615,5,5,0,0,814,-21,0,-2,0,119,91,624
1/4/2014,AA,AA,DSM,"Des Moines, IA",IA,DFW,"Dallas/Fort Worth, TX",TX,605,-5,0,0,-1,802,-33,0,-2,0,117,96,624
1/5/2014,AA,AA,DSM,"Des Moines, IA",IA,DFW,"Dallas/Fort Worth, TX",TX,618,8,8,0,0,835,0,0,0,0,137,110,624
1/6/2014,AA,AA,DSM,"Des Moines, IA",IA,DFW,"Dallas/Fort Worth, TX",TX,637,27,27,1,1,830,-5,0,-1,0,113,95,624
1/7/2014,AA,AA,DSM,"Des Moines, IA",IA,DFW,"Dallas/Fort Worth, TX",TX,610,0,0,0,0,810,-25,0,-2,0,120,87,624
1/8/2014,AA,AA,DSM,"Des Moines, IA",IA,DFW,"Dallas/Fort Worth, TX",TX,608,-2,0,0,-1,812,-23,0,-2,0,124,100,624
1/9/2014,AA,AA,DSM,"Des Moines, IA",IA,DFW,"Dallas/Fort Worth, TX",TX,611,1,1,0,0,825,-10,0,-1,0,134,98,624
1/10/2014,AA,AA,DSM,"Des Moines, IA",IA,DFW,"Dallas/Fort Worth, TX",TX,601,-9,0,0,-1,849,14,14,0,0,168,113,624
1/11/2014,AA,AA,DSM,"Des Moines, IA",IA,DFW,"Dallas/Fort Worth, TX",TX,611,1,1,0,0,829,-6,0,-1,0,138,96,624
1/12/2014,AA,AA,DSM,"Des Moines, IA",IA,DFW,"Dallas/Fort Worth, TX",TX,603,-7,0,0,-1,811,-24,0,-2,0,128,93,624
1/13/2014,AA,AA,DSM,"Des Moines, IA",IA,DFW,"Dallas/Fort Worth, TX",TX,604,-6,0,0,-1,819,-16,0,-2,0,135,112,624
1/14/2014,AA,AA,DSM,"Des Moines, IA",IA,DFW,"Dallas/Fort Worth, TX",TX,559,-11,0,0,-1,752,-43,0,-2,0,113,94,624
1/15/2014,AA,AA,DSM,"Des Moines, IA",IA,DFW,"Dallas/Fort Worth, TX",TX,611,1,1,0,0,806,-29,0,-2,0,115,82,624
1/16/2014,AA,AA,DSM,"Des Moines, IA",IA,DFW,"Dallas/Fort Worth, TX",TX,615,5,5,0,0,805,-30,0,-2,0,110,91,624
1/17/2014,AA,AA,DSM,"Des Moines, IA",IA,DFW,"Dallas/Fort Worth, TX",TX,751,101,101,1,6,938,63,63,4,0,107,85,624
1/18/2014,AA,AA,DSM,"Des Moines, IA",IA,DFW,"Dallas/Fort Worth, TX",TX,606,-4,0,0,-1,752,-43,0,-2,0,106,89,624
1/19/2014,AA,AA,DSM,"Des Moines, IA",IA,DFW,"Dallas/Fort Worth, TX",TX,617,7,7,0,0,820,-15,0,-1,0,123,90,624
1/20/2014,AA,AA,DSM,"Des Moines, IA",IA,DFW,"Dallas/Fort Worth, TX",TX,616,6,6,0,0,822,-13,0,-1,0,126,96,624
1/21/2014,AA,AA,DSM,"Des Moines, IA",IA,DFW,"Dallas/Fort Worth, TX",TX,609,-1,0,0,-1,758,-37,0,-2,0,109,84,624
1/22/2014,AA,AA,DSM,"Des Moines, IA",IA,DFW,"Dallas/Fort Worth, TX",TX,558,-12,0,0,-1,817,-18,0,-2,0,139,85,624
1/23/2014,AA,AA,DSM,"Des Moines, IA",IA,DFW,"Dallas/Fort Worth, TX",TX,619,9,9,0,0,827,-8,0,-1,0,128,97,624
1/24/2014,AA,AA,DSM,"Des Moines, IA",IA,DFW,"Dallas/Fort Worth, TX",TX,650,40,40,1,2,843,8,8,0,0,113,92,624
1/25/2014,AA,AA,DSM,"Des Moines, IA",IA,DFW,"Dallas/Fort Worth, TX",TX,632,22,22,1,1,820,-15,0,-1,0,108,85,624
1/26/2014,AA,AA,DSM,"Des Moines, IA",IA,DFW,"Dallas/Fort Worth, TX",TX,602,-8,0,0,-1,757,-38,0,-2,0,115,93,624
1/27/2014,AA,AA,DSM,"Des Moines, IA",IA,DFW,"Dallas/Fort Worth, TX",TX,623,13,13,0,0,820,-15,0,-1,0,117,100,624
1/28/2014,AA,AA,DSM,"Des Moines, IA",IA,DFW,"Dallas/Fort Worth, TX",TX,606,-4,0,0,-1,848,13,13,0,0,162,98,624
1/29/2014,AA,AA,DSM,"Des Moines, IA",IA,DFW,"Dallas/Fort Worth, TX",TX,605,-5,0,0,-1,812,-23,0,-2,0,127,90,624
1/30/2014,AA,AA,DSM,"Des Moines, IA",IA,DFW,"Dallas/Fort Worth, TX",TX,607,-3,0,0,-1,806,-29,0,-2,0,119,99,624
1/31/2014,AA,AA,DSM,"Des Moines, IA",IA,DFW,"Dallas/Fort Worth, TX",TX,620,10,10,0,0,832,-3,0,-1,0,132,101,624
1/1/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SJC,"San Jose, CA",CA,1108,18,18,1,1,1249,14,14,0,0,221,201,1438
1/2/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SJC,"San Jose, CA",CA,1118,28,28,1,1,1250,15,15,1,0,212,195,1438
1/3/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SJC,"San Jose, CA",CA,1122,32,32,1,2,1258,23,23,1,0,216,202,1438
1/4/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SJC,"San Jose, CA",CA,1051,1,1,0,0,1237,2,2,0,0,226,209,1438
1/5/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SJC,"San Jose, CA",CA,1109,19,19,1,1,1259,24,24,1,0,230,215,1438
1/6/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SJC,"San Jose, CA",CA,1100,10,10,0,0,1232,-3,0,-1,0,212,195,1438
1/7/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SJC,"San Jose, CA",CA,1221,91,91,1,6,1413,98,98,6,0,232,216,1438
1/8/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SJC,"San Jose, CA",CA,1045,-5,0,0,-1,1235,0,0,0,0,230,209,1438
1/9/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SJC,"San Jose, CA",CA,1049,-1,0,0,-1,1255,20,20,1,0,246,209,1438
1/10/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SJC,"San Jose, CA",CA,1050,0,0,0,0,1247,12,12,0,0,237,216,1438
1/11/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SJC,"San Jose, CA",CA,1048,-2,0,0,-1,1238,3,3,0,0,230,209,1438
1/12/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SJC,"San Jose, CA",CA,1050,0,0,0,0,1240,5,5,0,0,230,207,1438
1/13/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SJC,"San Jose, CA",CA,1055,5,5,0,0,1235,0,0,0,0,220,198,1438
